racekey,horse_number,horse_name,order_of_finish,popularity,horse_weight,tanshou_odds,hukushou_odds,tanshou_odds_at10,hukushou_odds_at10,IDM,hot_code,raceid,order_of_finish_num,popularity_num,horse_weight_num,tanshou_odds_num,tanshou_odds_at10_num,IDM_num,hot_code_num,tanshou_flag
316361212,1310645920161120,グレースシャンティ　　　　　　　　　,12,15,440,202.2,21.4,83.7,16.3,41,3,3163612,12,15,440,202.2,83.7,41.0,3.0,False
316361213,1310342820161120,カゼノシッポ　　　　　　　　　　　　,10,10,432,42.3,5.9,21.1,3.5,45,3,3163612,10,10,432,42.3,21.1,45.0,3.0,False
316361214,1211006820161120,エナジータウン　　　　　　　　　　　,7,5,452,8.1,2.1,6.1,1.8,48,3,3163612,7,5,452,8.1,6.1,48.0,3.0,False
316361215,1210612920161120,レッドアフレイム　　　　　　　　　　,4,8,438,23.6,4.4,12.5,3.4,49,3,3163612,4,8,438,23.6,12.5,49.0,3.0,False
316361216,1311011420161120,スペードクイーン　　　　　　　　　　,3,3,458,6.1,1.8,5.1,2,47,3,3163612,3,3,458,6.1,5.1,47.0,3.0,False
516560101,1410229720161120,ウィズリスペクト　　　　　　　　　　,11,15,432,313.2,47.2,194.8,35.2,25,3,5165601,11,15,432,313.2,194.8,25.0,3.0,False
516560102,1410171520161120,ハードアタック　　　　　　　　　　　,2,7,480,19.9,2.7,16.7,3.1,37,3,5165601,2,7,480,19.9,16.7,37.0,3.0,False
516560103,1410572420161120,ハットラブ　　　　　　　　　　　　　,1,3,460,6,1.4,6.3,1.6,37,3,5165601,1,3,460,6.0,6.3,37.0,3.0,True
516560104,1410489120161120,ユメチョキン　　　　　　　　　　　　,9,10,448,62.7,9.6,38.7,7.7,25,3,5165601,9,10,448,62.7,38.7,25.0,3.0,False
516560105,1410288620161120,メガポリゴン　　　　　　　　　　　　,3,9,532,40.1,6.7,25.3,4.9,36,3,5165601,3,9,532,40.1,25.3,36.0,3.0,False
516560106,1410496920161120,コパノジャクソン　　　　　　　　　　,13,5,470,14.9,3.1,17.3,3.6,25,3,5165601,13,5,470,14.9,17.3,25.0,3.0,False
516560107,1410124320161120,ミステリーモリオン　　　　　　　　　,6,1,462,1.8,1.1,2,1.1,31,3,5165601,6,1,462,1.8,2.0,31.0,3.0,False
516560108,1410232420161120,カシノレビン　　　　　　　　　　　　,12,14,408,225,25.5,161.2,15,24,3,5165601,12,14,408,225.0,161.2,24.0,3.0,False
516560109,1410502620161120,タントミール　　　　　　　　　　　　,10,12,418,178,25.5,93.2,13.9,25,3,5165601,10,12,418,178.0,93.2,25.0,3.0,False
516560110,1410282620161120,ファンシーアモン　　　　　　　　　　,5,2,472,5.3,1.4,5.4,1.5,30,3,5165601,5,2,472,5.3,5.4,30.0,3.0,False
516560111,1410158920161120,ブライティアサイト　　　　　　　　　,8,4,462,14.5,2.4,11.4,2.4,31,3,5165601,8,4,462,14.5,11.4,31.0,3.0,False
516560112,1410070220161120,タックボーイ　　　　　　　　　　　　,4,6,438,18,2.3,14.8,2.2,33,3,5165601,4,6,438,18.0,14.8,33.0,3.0,False
516560113,1410484520161120,ナルカミ　　　　　　　　　　　　　　,18,11,484,168.1,16.2,105.6,10,17,3,5165601,18,11,484,168.1,105.6,17.0,3.0,False
516560114,1410417520161120,クリノヒミコ　　　　　　　　　　　　,17,16,458,329.3,40.9,159,18.6,16,3,5165601,17,16,458,329.3,159.0,16.0,3.0,False
516560115,1410350620161120,クリノミルキー　　　　　　　　　　　,16,18,444,421.6,38.2,279.4,22.6,20,3,5165601,16,18,444,421.6,279.4,20.0,3.0,False
516560116,1410167820161120,ピーチメルバ　　　　　　　　　　　　,14,17,436,370.2,52.4,244,34.5,23,3,5165601,14,17,436,370.2,244.0,23.0,3.0,False
516560117,1410610920161120,ワシントンレガシー　　　　　　　　　,7,8,452,27.5,4.6,22.5,4.2,31,3,5165601,7,8,452,27.5,22.5,31.0,3.0,False
516560118,1410214120161120,シルクドレス　　　　　　　　　　　　,15,13,506,202.1,24.9,131.1,19,20,3,5165601,15,13,506,202.1,131.1,20.0,3.0,False
516560201,1410177620161120,ウインエアリーズ　　　　　　　　　　,9,9,464,89.4,6.7,62.6,3.8,28,3,5165602,9,9,464,89.4,62.6,28.0,3.0,False
516560202,1410260920161120,ドリームキャンパス　　　　　　　　　,13,13,484,212.9,16.1,117.6,6.6,17,3,5165602,13,13,484,212.9,117.6,17.0,3.0,False
516560203,1410428520161120,ノアスパーク　　　　　　　　　　　　,14,10,428,104.7,13.1,71.7,8.9,13,3,5165602,14,10,428,104.7,71.7,13.0,3.0,False
516560204,1410139420161120,ジュリアーノ　　　　　　　　　　　　,15,15,420,350.4,31.7,148.5,22.1,10,3,5165602,15,15,420,350.4,148.5,10.0,3.0,False
516560205,1410426420161120,ハニーロコガール　　　　　　　　　　,11,14,432,319.8,40,149.1,17.5,17,3,5165602,11,14,432,319.8,149.1,17.0,3.0,False
516560206,1410505620161120,ショウナンアイガー　　　　　　　　　,8,7,520,27.7,3.8,26,4.4,28,3,5165602,8,7,520,27.7,26.0,28.0,3.0,False
516560207,1410628820161120,サンピッツバーグ　　　　　　　　　　,12,12,440,133.8,17,135.7,14,16,3,5165602,12,12,440,133.8,135.7,16.0,3.0,False
516560208,1410514420161120,ロージズバード　　　　　　　　　　　,2,3,508,8.7,1.6,11.2,1.6,35,3,5165602,2,3,508,8.7,11.2,35.0,3.0,False
516560209,1410374120161120,イーゼル　　　　　　　　　　　　　　,10,8,480,86.6,9.8,45.8,6.6,22,3,5165602,10,8,480,86.6,45.8,22.0,3.0,False
516560210,1410394520161120,シゲルメガネグマ　　　　　　　　　　,16,16,446,409.8,57.4,174.9,25.1,1,3,5165602,16,16,446,409.8,174.9,1.0,3.0,False
516560211,1410248720161120,サノヘッド　　　　　　　　　　　　　,1,1,490,1.5,1.1,1.4,1.1,42,3,5165602,1,1,490,1.5,1.4,42.0,3.0,True
516560212,1410076520161120,ゴールドブラッド　　　　　　　　　　,5,4,500,10.4,1.5,12.5,1.9,33,3,5165602,5,4,500,10.4,12.5,33.0,3.0,False
516560213,1410312220161120,トランプカード　　　　　　　　　　　,4,2,464,6.1,1.4,7.3,1.5,33,3,5165602,4,2,464,6.1,7.3,33.0,3.0,False
516560214,1410440920161120,ラッキーアドバンス　　　　　　　　　,7,5,462,16,2.2,15.7,2.6,29,3,5165602,7,5,462,16.0,15.7,29.0,3.0,False
516560215,1410056620161120,ヤマニンバンタジオ　　　　　　　　　,6,11,518,126.1,17.2,93.3,11.1,32,3,5165602,6,11,518,126.1,93.3,32.0,3.0,False
516560216,1410586220161120,パルナッソス　　　　　　　　　　　　,3,6,492,18.3,3,13.8,2.7,32,3,5165602,3,6,492,18.3,13.8,32.0,3.0,False
516560301,1410032820161120,ビヨンドザスター　　　　　　　　　　,11,7,440,17.9,3.6,7.4,2.6,28,3,5165603,11,7,440,17.9,7.4,28.0,3.0,False
516560302,1410573620161120,アモーレ　　　　　　　　　　　　　　,13,6,452,14.3,2.9,9.3,3.3,25,3,5165603,13,6,452,14.3,9.3,25.0,3.0,False
516560303,1410478120161120,シュウチョウ　　　　　　　　　　　　,4,8,474,21.9,3.5,15.9,3.9,34,3,5165603,4,8,474,21.9,15.9,34.0,3.0,False
516560304,1410073720161120,ジナイーダ　　　　　　　　　　　　　,16,17,408,282.7,32.8,67.1,8.3,16,3,5165603,16,17,408,282.7,67.1,16.0,3.0,False
516560305,1410564520161120,バッケンシェール　　　　　　　　　　,12,3,470,5.6,1.7,8.9,2.3,27,3,5165603,12,3,470,5.6,8.9,27.0,3.0,False
516560306,1410320320161120,ウインロード　　　　　　　　　　　　,8,9,486,61.2,8.2,38.6,6.5,33,3,5165603,8,9,486,61.2,38.6,33.0,3.0,False
516560307,1410479320161120,エフティリンダ　　　　　　　　　　　,7,15,440,195.8,34,102.5,15.7,34,3,5165603,7,15,440,195.8,102.5,34.0,3.0,False
516560308,1410168720161120,スターオービット　　　　　　　　　　,1,1,470,2.7,1.3,4,1.9,42,3,5165603,1,1,470,2.7,4.0,42.0,3.0,True
516560309,1410432220161120,サイレントサード　　　　　　　　　　,2,5,472,9.2,2.2,14.6,3.6,37,3,5165603,2,5,472,9.2,14.6,37.0,3.0,False
516560310,1410393920161120,クードゥシャポー　　　　　　　　　　,15,12,492,86.4,14.3,31.4,7.9,24,3,5165603,15,12,492,86.4,31.4,24.0,3.0,False
516560311,1410488620161120,ネコマル　　　　　　　　　　　　　　,14,16,448,231.4,41.3,59.7,9.9,27,3,5165603,14,16,448,231.4,59.7,27.0,3.0,False
516560312,1410334520161120,オピニオン　　　　　　　　　　　　　,10,14,464,110,17.7,64.7,8,31,3,5165603,10,14,464,110.0,64.7,31.0,3.0,False
516560313,1410175520161120,ヤマタケナゴミ　　　　　　　　　　　,17,18,456,582.7,92.1,187.4,26.1,11,3,5165603,17,18,456,582.7,187.4,11.0,3.0,False
516560314,1410071720161120,キューンハイト　　　　　　　　　　　,5,4,416,6.7,2,5.7,1.9,36,3,5165603,5,4,416,6.7,5.7,36.0,3.0,False
516560315,1410085620161120,ジュンキタフーレン　　　　　　　　　,9,11,488,65.2,9.8,30.9,8.4,28,3,5165603,9,11,488,65.2,30.9,28.0,3.0,False
516560316,1410622220161120,オーシャンティ　　　　　　　　　　　,3,2,460,5,1.6,7.1,2.2,35,3,5165603,3,2,460,5.0,7.1,35.0,3.0,False
516560317,1410092420161120,プローン　　　　　　　　　　　　　　,6,13,404,105.3,17.1,46.1,8.2,31,3,5165603,6,13,404,105.3,46.1,31.0,3.0,False
516560318,1410238320161120,ロマングレース　　　　　　　　　　　,18,10,434,63.8,11.2,31.8,7.2,10,3,5165603,18,10,434,63.8,31.8,10.0,3.0,False
516560401,1410360220161120,ブラックモトヒメ　　　　　　　　　　,12,14,440,316.5,36.9,196,20.9,21,3,5165604,12,14,440,316.5,196.0,21.0,3.0,False
516560402,1410091620161120,クリップスプリンガ　　　　　　　　　,5,5,428,10.9,1.9,8,1.9,34,3,5165604,5,5,428,10.9,8.0,34.0,3.0,False
516560403,1410557420161120,ベストダンス　　　　　　　　　　　　,8,6,490,12.4,2.6,13,2.6,31,3,5165604,8,6,490,12.4,13.0,31.0,3.0,False
516560404,1410075220161120,アンネリース　　　　　　　　　　　　,2,1,462,3,1.2,4.6,1.1,38,3,5165604,2,1,462,3.0,4.6,38.0,3.0,False
516560405,1410588020161120,アグニシャイン　　　　　　　　　　　,1,2,450,3.4,1.3,4.1,1.5,43,3,5165604,1,2,450,3.4,4.1,43.0,3.0,True
516560406,1410576020161120,フリージングレイン　　　　　　　　　,3,7,504,13.5,2.4,12.7,2.9,36,3,5165604,3,7,504,13.5,12.7,36.0,3.0,False
516560407,1410211720161120,マイネルデュナミス　　　　　　　　　,16,16,488,519.6,74,200.4,21.1,-7,3,5165604,16,16,488,519.6,200.4,-7.0,3.0,False
516560408,1410192720161120,マイネルグアンチェ　　　　　　　　　,14,15,460,406.9,57,138.8,17.7,20,3,5165604,14,15,460,406.9,138.8,20.0,3.0,False
516560409,1410438620161120,クレッシェンドラヴ　　　　　　　　　,7,4,494,6.4,2,3.7,1.8,32,3,5165604,7,4,494,6.4,3.7,32.0,3.0,False
516560410,1411000420161120,マイネルパロサント　　　　　　　　　,9,10,466,140.4,20.5,65.6,11.7,27,3,5165604,9,10,466,140.4,65.6,27.0,3.0,False
516560411,1410545320161120,ラブアイリス　　　　　　　　　　　　,15,11,510,154.7,14.4,70,10.3,19,3,5165604,15,11,510,154.7,70.0,19.0,3.0,False
516560412,1410071220161120,ワインアンドダイン　　　　　　　　　,6,9,420,95.3,11.4,37.9,5.5,31,3,5165604,6,9,420,95.3,37.9,31.0,3.0,False
516560413,1410132620161120,カズノスイセイ　　　　　　　　　　　,13,8,484,51.1,6.4,40.9,6.9,26,3,5165604,13,8,484,51.1,40.9,26.0,3.0,False
516560414,1410065320161120,シングンラヴソング　　　　　　　　　,10,12,446,179.8,20.4,77.6,9.2,27,3,5165604,10,12,446,179.8,77.6,27.0,3.0,False
516560415,1410218720161120,ヒトノワドリーム　　　　　　　　　　,11,13,432,243.5,38.2,56.4,21,26,3,5165604,11,13,432,243.5,56.4,26.0,3.0,False
516560416,1410006320161120,プレシャスブルー　　　　　　　　　　,4,3,432,5.7,1.6,8.1,2.2,37,3,5165604,4,3,432,5.7,8.1,37.0,3.0,False
516560501,1410422520161120,ナムラノール　　　　　　　　　　　　,9,12,430,84.3,17,33.3,5.7,24,3,5165605,9,12,430,84.3,33.3,24.0,3.0,False
516560502,1410421120161120,フェバリットラヴ　　　　　　　　　　,15,11,430,63.5,12.4,26.2,7.1,6,3,5165605,15,11,430,63.5,26.2,6.0,3.0,False
516560503,1410262420161120,ダイメイピット　　　　　　　　　　　,10,13,410,147.5,24.8,72.2,8.4,24,3,5165605,10,13,410,147.5,72.2,24.0,3.0,False
516560504,1410243620161120,デルマイヨマンテ　　　　　　　　　　,14,15,468,157.1,24.3,69.3,12.7,10,3,5165605,14,15,468,157.1,69.3,10.0,3.0,False
516560505,1410568420161120,シュクヴァル　　　　　　　　　　　　,13,2,452,4.3,1.5,5.3,1.7,21,3,5165605,13,2,452,4.3,5.3,21.0,3.0,False
516560506,1410470620161120,ディアヒメノカリス　　　　　　　　　,12,6,466,8.4,2.2,8.9,2.5,20,3,5165605,12,6,466,8.4,8.9,20.0,3.0,False
516560507,1410231520161120,ニシノストーリー　　　　　　　　　　,5,5,404,7.7,2.2,5.7,2.2,34,3,5165605,5,5,404,7.7,5.7,34.0,3.0,False
516560508,1410631820161120,サーカディアン　　　　　　　　　　　,11,14,446,154.6,41.7,66.7,11.4,21,3,5165605,11,14,446,154.6,66.7,21.0,3.0,False
516560509,1410591320161120,ミルキークォーツ　　　　　　　　　　,2,7,408,23.5,4.6,8.6,2.7,34,3,5165605,2,7,408,23.5,8.6,34.0,3.0,False
516560510,1410586620161120,カマテ　　　　　　　　　　　　　　　,6,8,448,32.7,5.1,26.2,4.7,31,3,5165605,6,8,448,32.7,26.2,31.0,3.0,False
516560511,1410164420161120,イエローマジック　　　　　　　　　　,1,3,440,6.2,1.7,5.9,2.1,37,3,5165605,1,3,440,6.2,5.9,37.0,3.0,True
516560512,1410423120161120,ミッキーワイン　　　　　　　　　　　,4,1,482,3.4,1.4,5.8,2.2,34,3,5165605,4,1,482,3.4,5.8,34.0,3.0,False
516560513,1410180320161120,ポップシンガー　　　　　　　　　　　,8,10,450,38.5,6.5,26.8,6,28,3,5165605,8,10,450,38.5,26.8,28.0,3.0,False
516560514,1410433720161120,ティナカヌメ　　　　　　　　　　　　,3,4,456,6.6,1.9,8.5,2.6,34,3,5165605,3,4,456,6.6,8.5,34.0,3.0,False
516560515,1410228020161120,ペイシャブルー　　　　　　　　　　　,7,9,432,33.7,6.4,39.2,8.4,30,3,5165605,7,9,432,33.7,39.2,30.0,3.0,False
516560601,1410258220161120,メロディーオブラブ　　　　　　　　　,16,6,446,36.7,3.6,25.8,4,7,3,5165606,16,6,446,36.7,25.8,7.0,3.0,False
516560602,1410545720161120,ヴェルデミーティア　　　　　　　　　,2,7,416,38.1,3.2,30.1,3.7,34,3,5165606,2,7,416,38.1,30.1,34.0,3.0,False
516560603,1410506820161120,レディーフランソワ　　　　　　　　　,11,12,488,86.8,7.5,55.4,5.3,18,3,5165606,11,12,488,86.8,55.4,18.0,3.0,False
516560604,1410548420161120,レッドジェノヴァ　　　　　　　　　　,3,2,486,5.7,1.3,7.7,1.5,34,3,5165606,3,2,486,5.7,7.7,34.0,3.0,False
516560605,1410121920161120,ジョリフィーユ　　　　　　　　　　　,12,11,464,79.8,9.8,77.9,7.1,19,3,5165606,12,11,464,79.8,77.9,19.0,3.0,False
516560606,1410130420161120,クラシカルレディ　　　　　　　　　　,8,4,432,21.7,2.4,16.2,2.1,26,3,5165606,8,4,432,21.7,16.2,26.0,3.0,False
516560607,1410025920161120,アポロロータス　　　　　　　　　　　,15,13,414,130.4,14.8,92,9,11,3,5165606,15,13,414,130.4,92.0,11.0,3.0,False
516560608,1410370720161120,イエローセクション　　　　　　　　　,13,14,392,167.2,20.5,63.5,7.4,10,3,5165606,13,14,392,167.2,63.5,10.0,3.0,False
516560609,1410222420161120,サンシャインキッス　　　　　　　　　,14,10,456,79.3,9.4,75.7,7,13,3,5165606,14,10,456,79.3,75.7,13.0,3.0,False
516560610,1410570120161120,ジュリエットベール　　　　　　　　　,4,3,434,7.3,1.5,10.5,1.8,34,3,5165606,4,3,434,7.3,10.5,34.0,3.0,False
516560611,1410170620161120,メモリーリング　　　　　　　　　　　,9,9,466,62,6.2,36.8,6,26,3,5165606,9,9,466,62.0,36.8,26.0,3.0,False
516560612,1410560820161120,ハナレイムーン　　　　　　　　　　　,1,1,416,1.4,1.1,1.4,1.1,42,3,5165606,1,1,416,1.4,1.4,42.0,3.0,True
516560613,1410052020161120,タガノアメニティー　　　　　　　　　,10,16,460,198.1,16.3,106.1,10.3,24,3,5165606,10,16,460,198.1,106.1,24.0,3.0,False
516560614,1410609520161120,チャームクォーク　　　　　　　　　　,7,5,452,22.3,2.3,20.2,2.6,29,3,5165606,7,5,452,22.3,20.2,29.0,3.0,False
516560615,1410166320161120,ナムラムラサキ　　　　　　　　　　　,6,8,418,57.5,5.5,49.6,5,30,3,5165606,6,8,418,57.5,49.6,30.0,3.0,False
516560616,1410056820161120,ヤマニンルサリー　　　　　　　　　　,5,15,434,197.7,22.9,86.9,11.3,33,3,5165606,5,15,434,197.7,86.9,33.0,3.0,False
516560701,1210501520161120,レザンドゥオール　　　　　　　　　　,1,1,516,3.7,1.5,6.2,2.2,55,3,5165607,1,1,516,3.7,6.2,55.0,3.0,True
516560702,1310285420161120,メリートーン　　　　　　　　　　　　,4,2,446,4.3,1.5,7.3,2.4,48,3,5165607,4,2,446,4.3,7.3,48.0,3.0,False
516560703,1210575020161120,スナッチアキス　　　　　　　　　　　,2,5,436,16.3,3.7,10.4,3.1,48,3,5165607,2,5,436,16.3,10.4,48.0,3.0,False
516560704,1310113320161120,アーバンスター　　　　　　　　　　　,16,16,482,243.7,67.9,139.1,26.2,34,3,5165607,16,16,482,243.7,139.1,34.0,3.0,False
516560705,1210114320161120,オープンザウェイ　　　　　　　　　　,7,8,468,19,3.5,16.8,3.5,48,3,5165607,7,8,468,19.0,16.8,48.0,3.0,False
516560706,1310902820161120,タイガーヴォーグ　　　　　　　　　　,3,9,496,19.4,3.5,13.9,3.5,48,3,5165607,3,9,496,19.4,13.9,48.0,3.0,False
516560707,1210590320161120,ノーフェイト　　　　　　　　　　　　,13,13,470,73.3,15.7,33.1,8.2,41,3,5165607,13,13,470,73.3,33.1,41.0,3.0,False
516560708,1210267520161120,グランアラミス　　　　　　　　　　　,5,14,502,84.7,11.5,26.3,4.8,49,3,5165607,5,14,502,84.7,26.3,49.0,3.0,False
516560709,1210258320161120,ステラルーチェ　　　　　　　　　　　,8,10,488,31.1,5.3,23.2,5,48,3,5165607,8,10,488,31.1,23.2,48.0,3.0,False
516560710,1210628920161120,ナンヨーアイリッド　　　　　　　　　,12,6,490,17.7,4.2,15.1,4.4,41,3,5165607,12,6,490,17.7,15.1,41.0,3.0,False
516560711,1110634320161120,ゴールドシェンロン　　　　　　　　　,10,7,476,18.2,5.8,10.7,3.5,42,3,5165607,10,7,476,18.2,10.7,42.0,3.0,False
516560712,1310608720161120,ジュンザワールド　　　　　　　　　　,6,4,518,6.5,1.9,7,2.3,48,3,5165607,6,4,518,6.5,7.0,48.0,3.0,False
516560713,1210262020161120,アルノルフィーニ　　　　　　　　　　,15,15,462,158,26.2,63.1,10,38,3,5165607,15,15,462,158.0,63.1,38.0,3.0,False
516560714,1210058320161120,セルメール　　　　　　　　　　　　　,14,12,472,61.4,12.1,18.9,7.5,40,3,5165607,14,12,472,61.4,18.9,40.0,3.0,False
516560715,1210519320161120,ユヅルノオンガエシ　　　　　　　　　,11,11,470,41.6,7,20.3,6.1,41,3,5165607,11,11,470,41.6,20.3,41.0,3.0,False
516560716,1210359220161120,リンガスヴィグラス　　　　　　　　　,9,3,472,4.5,1.5,5.1,1.9,48,3,5165607,9,3,472,4.5,5.1,48.0,3.0,False
516560801,1310070820161120,ノーモアゲーム　　　　　　　　　　　,1,2,474,4.7,1.5,6.6,1.8,58,3,5165608,1,2,474,4.7,6.6,58.0,3.0,True
516560802,1110655920161120,ミキノグランプリ　　　　　　　　　　,4,13,476,68.7,9.7,20.1,6.6,52,3,5165608,4,13,476,68.7,20.1,52.0,3.0,False
516560803,1210577020161120,ジョリーアップ　　　　　　　　　　　,8,11,494,60.3,8.4,28.4,5.4,49,3,5165608,8,11,494,60.3,28.4,49.0,3.0,False
516560804,1311010920161120,エルフィンコーブ　　　　　　　　　　,2,4,516,6.5,1.9,5.6,1.8,56,3,5165608,2,4,516,6.5,5.6,56.0,3.0,False
516560805,1010263020161120,トーコーグリーン　　　　　　　　　　,13,9,502,28,4.1,16,3.7,46,3,5165608,13,9,502,28.0,16.0,46.0,3.0,False
516560806,1010081920161120,ナムライチバンボシ　　　　　　　　　,11,11,506,60.3,7.1,66.2,8.8,48,3,5165608,11,11,506,60.3,66.2,48.0,3.0,False
516560807,1310489620161120,リンガスウーノ　　　　　　　　　　　,14,8,484,24.1,4.1,18.4,3.7,41,3,5165608,14,8,484,24.1,18.4,41.0,3.0,False
516560808,1210326220161120,トウショウカウント　　　　　　　　　,15,7,518,23.7,5,14.1,3.5,41,3,5165608,15,7,518,23.7,14.1,41.0,3.0,False
516560809,910094920161120,タニセンジャッキー　　　　　　　　　,7,6,484,19.5,2.8,22,4.6,47,3,5165608,7,6,484,19.5,22.0,47.0,3.0,False
516560810,1110376820161120,アナザーバージョン　　　　　　　　　,5,1,480,2.6,1.2,5.5,1.5,54,3,5165608,5,1,480,2.6,5.5,54.0,3.0,False
516560811,1110583820161120,スピナッチ　　　　　　　　　　　　　,10,15,488,146.8,19.8,34.6,5,49,3,5165608,10,15,488,146.8,34.6,49.0,3.0,False
516560812,1310121320161120,ペルルクロシュ　　　　　　　　　　　,9,10,438,48.7,6.2,49.2,6.8,48,3,5165608,9,10,438,48.7,49.2,48.0,3.0,False
516560813,1310549520161120,デピュティプライム　　　　　　　　　,12,5,486,11.9,4,4.5,4.2,48,3,5165608,12,5,486,11.9,4.5,48.0,3.0,False
516560814,1310203720161120,ドライヴナイト　　　　　　　　　　　,3,14,518,143.3,17.7,81.4,13.3,55,3,5165608,3,14,518,143.3,81.4,55.0,3.0,False
516560815,1210333820161120,ショウナンカサロ　　　　　　　　　　,6,3,476,5.6,1.6,7.5,2.1,51,3,5165608,6,3,476,5.6,7.5,51.0,3.0,False
516560901,1410071820161120,パフォーム　　　　　　　　　　　　　,6,9,442,32.6,6,23.6,4.6,43,3,5165609,6,9,442,32.6,23.6,43.0,3.0,False
516560902,1410155020161120,アピールバイオ　　　　　　　　　　　,3,1,450,3.3,1.3,4.5,1.8,45,3,5165609,3,1,450,3.3,4.5,45.0,3.0,False
516560903,1410407820161120,チェリーフランス　　　　　　　　　　,14,12,500,209.7,34.3,82.1,14,22,3,5165609,14,12,500,209.7,82.1,22.0,3.0,False
516560904,1410160120161120,ラーナアズーラ　　　　　　　　　　　,4,8,470,29.6,5.9,20.2,4.7,45,3,5165609,4,8,470,29.6,20.2,45.0,3.0,False
516560905,1410430020161120,リュウノビーナス　　　　　　　　　　,13,13,434,315.6,53.3,137.5,13.8,35,3,5165609,13,13,434,315.6,137.5,35.0,3.0,False
516560906,1410178220161120,ブラックプール　　　　　　　　　　　,10,14,480,324.6,51.3,116,12.9,40,3,5165609,10,14,480,324.6,116.0,40.0,3.0,False
516560907,1410357920161120,アマノガワ　　　　　　　　　　　　　,11,7,430,28.4,3.8,24,5,40,3,5165609,11,7,430,28.4,24.0,40.0,3.0,False
516560908,1410578420161120,オンリートゥモロー　　　　　　　　　,7,3,442,4.4,1.4,3.2,1.7,43,3,5165609,7,3,442,4.4,3.2,43.0,3.0,False
516560909,1410652320161120,ドゥモワゼル　　　　　　　　　　　　,8,6,438,15.5,3.6,9.4,3,41,3,5165609,8,6,438,15.5,9.4,41.0,3.0,False
516560910,1410266720161120,シンボリバーグ　　　　　　　　　　　,2,2,506,3.4,1.4,7.6,2,46,3,5165609,2,2,506,3.4,7.6,46.0,3.0,False
516560911,1410613620161120,コーラルプリンセス　　　　　　　　　,1,5,516,12.8,2.6,6.3,1.9,47,3,5165609,1,5,516,12.8,6.3,47.0,3.0,True
516560912,1410062520161120,ポンポン　　　　　　　　　　　　　　,8,10,430,84.1,10,30,5.6,41,3,5165609,8,10,430,84.1,30.0,41.0,3.0,False
516560913,1410508020161120,スズカゼ　　　　　　　　　　　　　　,5,11,472,104.3,14.5,29,4.5,44,3,5165609,5,11,472,104.3,29.0,44.0,3.0,False
516560914,1410567220161120,エバープリンセス　　　　　　　　　　,12,4,442,6.2,1.6,9.4,2.1,39,3,5165609,12,4,442,6.2,9.4,39.0,3.0,False
516561001,1310537320161120,イーグルフェザー　　　　　　　　　　,4,5,484,9.1,2.2,8,3.8,62,3,5165610,4,5,484,9.1,8.0,62.0,3.0,False
516561002,1010171420161120,シグナルプロシード　　　　　　　　　,14,15,508,192.9,24,62.6,13.7,51,3,5165610,14,15,508,192.9,62.6,51.0,3.0,False
516561003,910068020161120,ニットウビクトリー　　　　　　　　　,16,14,496,163.6,28.4,59.8,12,46,3,5165610,16,14,496,163.6,59.8,46.0,3.0,False
516561004,1310000120161120,コスモカナディアン　　　　　　　　　,8,6,474,13.2,2.9,11.7,3,58,3,5165610,8,6,474,13.2,11.7,58.0,3.0,False
516561005,1210442020161120,シャドウチェイサー　　　　　　　　　,13,7,474,21.7,5.6,14.7,3.9,53,3,5165610,13,7,474,21.7,14.7,53.0,3.0,False
516561006,1210597920161120,パワーポケット　　　　　　　　　　　,6,9,540,32.1,7.2,27.2,6.3,60,3,5165610,6,9,540,32.1,27.2,60.0,3.0,False
516561007,1110396420161120,ディアデルレイ　　　　　　　　　　　,1,1,506,3.3,1.4,4.3,1.1,65,3,5165610,1,1,506,3.3,4.3,65.0,3.0,True
516561008,1310424620161120,クインズサターン　　　　　　　　　　,2,2,466,4.4,1.6,5.4,1.9,61,3,5165610,2,2,466,4.4,5.4,61.0,3.0,False
516561009,1010396220161120,プラントハンター　　　　　　　　　　,15,16,464,285.2,45.9,118.4,18.8,52,3,5165610,15,16,464,285.2,118.4,52.0,3.0,False
516561010,1210385120161120,ベルウッドケルン　　　　　　　　　　,11,12,474,86.4,10.7,44.5,5.8,55,3,5165610,11,12,474,86.4,44.5,55.0,3.0,False
516561011,1110398820161120,クラシックメタル　　　　　　　　　　,12,13,500,98.7,16.7,45.2,8.6,54,3,5165610,12,13,500,98.7,45.2,54.0,3.0,False
516561012,1010003420161120,コアレスキング　　　　　　　　　　　,7,10,542,35.4,5.7,21.6,4.1,60,3,5165610,7,10,542,35.4,21.6,60.0,3.0,False
516561013,1310534020161120,ダノンフェイス　　　　　　　　　　　,9,3,524,4.9,1.6,6.1,2.1,58,3,5165610,9,3,524,4.9,6.1,58.0,3.0,False
516561014,1010455920161120,クロスボウ　　　　　　　　　　　　　,10,11,522,39.8,8,16.7,3.9,59,3,5165610,10,11,522,39.8,16.7,59.0,3.0,False
516561015,1210188920161120,クロフネビームス　　　　　　　　　　,2,4,480,7.1,1.8,7.9,1.8,62,3,5165610,2,4,480,7.1,7.9,62.0,3.0,False
516561016,1210101820161120,アルタイル　　　　　　　　　　　　　,5,8,480,31.8,6.2,22.2,6,61,3,5165610,5,8,480,31.8,22.2,61.0,3.0,False
516561101,710082820161120,キョウエイアシュラ　　　　　　　　　,10,13,468,55.9,8.6,31.9,5.5,58,3,5165611,10,13,468,55.9,31.9,58.0,3.0,False
