,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_class_weight,param_gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
24,254.04033031463624,3.211383581161499,0.24733018446961763,0.9534574639951131,10,{1: 1},0.1,"{'C': 10, 'class_weight': {1: 1}, 'gamma': 0.1}",25,0.27309236947791166,0.9504289799809342,0.23651452282157676,0.9496611810261375,0.23423423423423423,0.9530956848030019,0.2577777777777778,0.951819075712881,0.2350230414746544,0.9622823984526112,90.82868779355076,1.224201810909599,0.015575292059247644,0.00456679643362847
25,485.99479722976685,6.843791580200195,0.2970425267233643,0.9978843240178211,10,{1: 1},1,"{'C': 10, 'class_weight': {1: 1}, 'gamma': 1}",17,0.3541666666666667,0.9975609756097561,0.28125,1.0,0.23255813953488372,0.9967479674796748,0.30952380952380953,0.9967400162999185,0.3076923076923077,0.9983726606997559,141.38586345637736,3.442422968834212,0.039850850063096875,0.0012181837385656885
26,709.4065758228302,6.672581577301026,0.3307362743380029,1.0,10,{1: 1},10,"{'C': 10, 'class_weight': {1: 1}, 'gamma': 10}",4,0.2857142857142857,1.0,0.42857142857142855,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.2727272727272727,1.0,222.89852316968015,1.9947616971879023,0.05473253773429423,0.0
27,182.0568130016327,2.076718807220459,0.22616551207606542,0.7932109881926681,10,{1: 5},0.1,"{'C': 10, 'class_weight': {1: 5}, 'gamma': 0.1}",31,0.26795580110497236,0.7935402153261558,0.21333333333333335,0.783125,0.20596205962059622,0.804361770365619,0.23098591549295774,0.78375,0.2125748502994012,0.8012779552715655,5.7302170786815,0.0356481028261385,0.02248415896562173,0.00872653134791236
28,503.60680475234983,6.273758792877198,0.28815188444827455,0.9735952200335929,10,{1: 5},1,"{'C': 10, 'class_weight': {1: 5}, 'gamma': 1}",18,0.34,0.9743390357698289,0.2727272727272727,0.9728260869565217,0.23255813953488372,0.9728471683475562,0.29545454545454547,0.9728471683475562,0.3,0.9751166407465007,160.98490955814944,1.9748216519500887,0.03524466820010942,0.0009569442173237541
29,598.045006275177,5.397108745574951,0.3223807214040038,0.9909898754569969,10,{1: 5},10,"{'C': 10, 'class_weight': {1: 5}, 'gamma': 10}",6,0.26666666666666666,0.9920823436262867,0.42857142857142855,0.988950276243094,0.3333333333333333,0.98973954222573,0.3333333333333333,0.9920886075949367,0.25,0.9920886075949367,18.78491952508623,0.10889775204036906,0.06302481774354458,0.00136610464206506
30,242.16505103111268,2.9771703243255616,0.226516600645621,0.7915979949204417,10,{1: 10},0.1,"{'C': 10, 'class_weight': {1: 10}, 'gamma': 0.1}",29,0.26519337016574585,0.7910353535353535,0.21505376344086022,0.783125,0.20596205962059622,0.804361770365619,0.23314606741573032,0.7827715355805244,0.2132132132132132,0.7966963151207116,82.6676729659025,1.0567466613409358,0.0213124210214868,0.008233121221124457
31,499.53097157478334,5.953940486907959,0.28815188444827455,0.9735952200335929,10,{1: 10},1,"{'C': 10, 'class_weight': {1: 10}, 'gamma': 1}",18,0.34,0.9743390357698289,0.2727272727272727,0.9728260869565217,0.23255813953488372,0.9728471683475562,0.29545454545454547,0.9728471683475562,0.3,0.9751166407465007,168.3496875056709,1.9006302821470065,0.03524466820010942,0.0009569442173237541
32,704.2624815940857,6.458969402313232,0.3223807214040038,0.9909898754569969,10,{1: 10},10,"{'C': 10, 'class_weight': {1: 10}, 'gamma': 10}",6,0.26666666666666666,0.9920823436262867,0.42857142857142855,0.988950276243094,0.3333333333333333,0.98973954222573,0.3333333333333333,0.9920886075949367,0.25,0.9920886075949367,230.16668486079445,1.9500555360820655,0.06302481774354458,0.00136610464206506
33,175.5102385997772,2.099320077896118,0.226516600645621,0.7915979949204417,10,{1: 15},0.1,"{'C': 10, 'class_weight': {1: 15}, 'gamma': 0.1}",29,0.26519337016574585,0.7910353535353535,0.21505376344086022,0.783125,0.20596205962059622,0.804361770365619,0.23314606741573032,0.7827715355805244,0.2132132132132132,0.7966963151207116,4.395329101473176,0.015664885418973106,0.0213124210214868,0.008233121221124457
34,424.52028102874755,5.104692029953003,0.28815188444827455,0.9735952200335929,10,{1: 15},1,"{'C': 10, 'class_weight': {1: 15}, 'gamma': 1}",18,0.34,0.9743390357698289,0.2727272727272727,0.9728260869565217,0.23255813953488372,0.9728471683475562,0.29545454545454547,0.9728471683475562,0.3,0.9751166407465007,12.996730669411022,0.0517469230846485,0.03524466820010942,0.0009569442173237541
35,659.191903591156,5.359106492996216,0.3223807214040038,0.9909898754569969,10,{1: 15},10,"{'C': 10, 'class_weight': {1: 15}, 'gamma': 10}",6,0.26666666666666666,0.9920823436262867,0.42857142857142855,0.988950276243094,0.3333333333333333,0.98973954222573,0.3333333333333333,0.9920886075949367,0.25,0.9920886075949367,168.40860758595443,0.12873572441056796,0.06302481774354458,0.00136610464206506
